_id,price,Marque,Modele,Annee,Energie,Kilometrage,Couleur,options[0],options[1],options[2],options[3],options[4],options[5],options[6],options[7],options[8],options[9],options[10],options[11],options[12],options[13],options[14],__v
66226a62ad4c164ca6fa63e2,438 Millions,Volkswagen,Golf 7,2017,Diesel,171450km,Blanc,,,,,,,,,,,,,,,,0
66226a64ad4c164ca6fa63e4,1 Millions,Kia,Picanto,2015,Essence,183000km,Gris Champagne,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,0
66226a65ad4c164ca6fa63e6,125 Millions,Hyundai,i30,2009,Diesel,348000km,Noir,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,0
66226a67ad4c164ca6fa63e8,1 200 Millions,Volkswagen,TIGUAN,2024,Diesel,00km,Noir,,,,,,,,,,,,,,,,0
66226a69ad4c164ca6fa63ea,1 Millions,Audi,Q5 SLINE,2023,Diesel,60000km,Noir,,,,,,,,,,,,,,,,0
66226a6aad4c164ca6fa63ec,1 234 Millions,Nissan,Pickup,2019,Diesel,0km,Blanc,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,0
66226a6cad4c164ca6fa63ee,300 Millions,Hyundai,Accent RB 4 portes,2019,Diesel,82000km,Gris,Climatisation,Toit ouvrant,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,0
66226a6ead4c164ca6fa63f0,1 Millions,Volkswagen,Golf 8,2022,Essence,20000km,Noir,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,,0
66226a70ad4c164ca6fa63f2,280 Millions,Kia,Picanto,2018,Essence,10km,Blanc,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,0
66226a72ad4c164ca6fa63f4,580 Millions,Seat,Ateca,2017,Diesel,190000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Feux du jour,Vitres éléctriques,,,0
66226a73ad4c164ca6fa63f6,440 Millions,Hyundai,Tucson,2017,Diesel,145000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226a75ad4c164ca6fa63f8,1 Millions,Mercedes,Classe E,2015,Diesel,250000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226a77ad4c164ca6fa63fa,320 Millions,Nissan,Navara,2013,Diesel,147000km,Blanc,Climatisation,ABS,Radio CD,Alarme,,,,,,,,,,,,0
66226a79ad4c164ca6fa63fc,3 Millions,Renault,4,1984,Essence,1111km,Bleu,,,,,,,,,,,,,,,,0
66226a7dad4c164ca6fa63fe,1 234 Millions,Great Wall,New Florid,2014,Essence,260000km,Gris Argent,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,,0
66226a7fad4c164ca6fa6400,110 Millions,Renault,Clio 2,2003,Essence,384000km,Blanc,ABS,Direction assisstée,Radio CD,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,,,,,,,0
66226a80ad4c164ca6fa6402,173 Millions,Peugeot,208,2016,Essence,123400km,Blanc,,,,,,,,,,,,,,,,0
66226a82ad4c164ca6fa6404,259 Millions,Dacia,Sandero,2018,Diesel,194000km,Bleu Gauloise,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226a84ad4c164ca6fa6406,420 Millions,Fiat,Scoudo,2024,Diesel,00km,Gris Souris,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Feux du jour,Vitres éléctriques,,,,0
66226a86ad4c164ca6fa6408,1 111 Millions,Fiat,500,2023,Essence,10000km,Bleu Ciel,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226a8aad4c164ca6fa640a,457 Millions,Renault,Kangoo,2024,Diesel,300km,Noir,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,0
66226a8cad4c164ca6fa640c,111 111 Millions,Fiat,doblo,2023,Diesel,3500km,Blanc,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226a8dad4c164ca6fa640e,1 Millions,Renault,Clio 4 Facelift,2018,Diesel,34000km,Bleu Gauloise,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226a8fad4c164ca6fa6410,111 111 Millions,Fiat,doblo,2023,Diesel,3500km,Blanc,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226a91ad4c164ca6fa6412,1 Millions,Renault,Clio 4 Facelift,2018,Diesel,34000km,Bleu Gauloise,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226a92ad4c164ca6fa6414,40 Millions,Volkswagen,Golf 2,1988,GPL,6737km,Blanc,Direction assisstée,Radio CD,Feux du jour,,,,,,,,,,,,,0
66226a94ad4c164ca6fa6416,1 Millions,Audi,Q5,2018,Diesel,163000km,Noir,,,,,,,,,,,,,,,,0
66226a96ad4c164ca6fa6418,287 Millions,Renault,KWID,2024,Essence,00km,,,,,,,,,,,,,,,,,0
66226a97ad4c164ca6fa641a,225 Millions,Ford,Focus 5 portes,2014,Essence,264000km,Gris,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226a99ad4c164ca6fa641c,1 234 Millions,Seat,Leon,2012,Diesel,270000km,Blanc,Climatisation,Toit ouvrant,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,0
66226a9aad4c164ca6fa641e,520 Millions,Kia,Sonet,2023,Essence,7000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,0
66226a9cad4c164ca6fa6420,1 Millions,Mitsubishi,L200,2008,Diesel,347000km,Gris,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226a9ead4c164ca6fa6422,167 Millions,Peugeot,207,2012,Essence,232km,Blanc,Climatisation,ABS,,,,,,,,,,,,,,0
66226a9fad4c164ca6fa6424,180 Millions,Renault,Megane 3,2012,Diesel,297km,Blanc,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,,0
66226aa1ad4c164ca6fa6426,123 Millions,Volkswagen,Tiguan,2021,Essence,140000km,Gris,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226aa3ad4c164ca6fa6428,1 Millions,Nissan,Sunny,1995,GPL,1111km,Gris,,,,,,,,,,,,,,,,0
66226aa5ad4c164ca6fa642a,275 Millions,Renault,Symbol,2019,Diesel,172000km,Gris Argent,,,,,,,,,,,,,,,,0
66226aa6ad4c164ca6fa642c,155 Millions,Citroen,C Elysée,2014,Diesel,250000km,Blanc,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Phares xénon,Vitres éléctriques,,,,,,,,,,0
66226aa8ad4c164ca6fa642e,435 Millions,Dacia,Duster,2022,GPL,37500km,Noir,,,,,,,,,,,,,,,,0
66226aaaad4c164ca6fa6430,450 Millions,Volkswagen,Golf 7,2017,Diesel,142000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,0
66226aabad4c164ca6fa6432,158 Millions,Peugeot,207,2012,Diesel,224000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226aadad4c164ca6fa6434,1 Millions,Renault,Scenic,2005,Diesel,314848km,Gris Argent,Climatisation,ESP,Radio CD,Alarme,Vitres éléctriques,,,,,,,,,,,0
66226aaead4c164ca6fa6436,35 Millions,Fiat,foblo,2023,Diesel,760km,Gris Argent,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,,,,0
66226ab0ad4c164ca6fa6438,350 Millions,Dacia,Sandero,2022,Essence,2km,Gris,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,0
66226ab2ad4c164ca6fa643a,123 Millions,Dacia,Duster,2022,Essence,30000km,Gris,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,0
66226ab3ad4c164ca6fa643c,200 Millions,BMW,Série 3,2013,Diesel,395000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226abaad4c164ca6fa643e,3 510 000 Millions,Fiat,Tipo,2024,Essence,0000000km,Gris,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,0
66226abcad4c164ca6fa6440,265 Millions,Renault,Megane 3,2015,Diesel,225000km,Gris Manitoba,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,0
66226abdad4c164ca6fa6442,1 Millions,Volkswagen,Golf 7,2013,Diesel,250000km,Blanc,,,,,,,,,,,,,,,,0
66226ac3ad4c164ca6fa6444,265 Millions,Kia,Picanto,2019,Essence,109000km,Gris Argent,Climatisation,ABS,Retroviseurs électriques,Alarme,Jantes Alliage,,,,,,,,,,,0
66226ac4ad4c164ca6fa6446,50 Millions,Suzuki,Alto,2009,Essence,111111km,Noir,Climatisation,Direction assisstée,Radio CD,Alarme,,,,,,,,,,,,0
66226ac6ad4c164ca6fa6448,1 Millions,Dacia,Sandero,2019,Diesel,114000km,Gris Argent,Climatisation,Jantes Alliage,,,,,,,,,,,,,,0
66226ac8ad4c164ca6fa644a,200 Millions,BMW,Série 3,2013,Diesel,395000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226ac9ad4c164ca6fa644c,111 Millions,Toyota,Avensis,2010,Diesel,120000km,Gris Alluminium,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226acbad4c164ca6fa644e,71 Millions,Volkswagen,Golf 2,1988,Essence,0km,Gris,Radio CD,Jantes Alliage,,,,,,,,,,,,,,0
66226ad1ad4c164ca6fa6450,420 Millions,Hyundai,New Tucson,2018,Diesel,215000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226ad3ad4c164ca6fa6452,111 Millions,Audi,S3,2017,Essence,41000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226ad5ad4c164ca6fa6454,1 Millions,Volkswagen,GOLF GTD,2023,Diesel,00km,,,,,,,,,,,,,,,,,0
66226ad7ad4c164ca6fa6456,11 Millions,Volkswagen,Caddy,2019,Diesel,205000km,Gris Souris,Climatisation,ESP,Direction assisstée,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,,,,,,0
66226ad8ad4c164ca6fa6458,1 Millions,Renault,Clio Campus,2014,Essence,151000km,Blanc,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,,,0
66226adcad4c164ca6fa645a,1 Millions,Peugeot,206 Plus,2010,Essence,310225km,Blanc,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,,0
66226adead4c164ca6fa645c,22 Millions,Kia,Picanto,2018,,125000km,Gris,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226ae0ad4c164ca6fa645e,203 Millions,Renault,Kangoo,2014,Diesel,258000km,Gris Argent,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Feux du jour,Vitres éléctriques,,,,,,,,0
66226ae1ad4c164ca6fa6460,195 Millions,Mini,Countryman,2011,Essence,145000km,Blanc,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,0
66226ae3ad4c164ca6fa6462,1 Millions,Volkswagen,Polo,2019,Essence,142000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226ae7ad4c164ca6fa6464,225 Millions,Renault,Symbol,2017,Essence,200000km,Gris Alluminium,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,0
66226aecad4c164ca6fa6466,1 Millions,Seat,Leon,2013,Diesel,281000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226af6ad4c164ca6fa6468,300 Millions,Skoda,Rapid,2019,Essence,220000km,Noir,,,,,,,,,,,,,,,,0
66226af8ad4c164ca6fa646a,85 Millions,Chevrolet,Spark,2009,Essence,330000km,Noir,Climatisation,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,,,,,0
66226afaad4c164ca6fa646c,130 Millions,Peugeot,206 Plus,2011,Essence,293250km,Blanc,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Vitres éléctriques,,,,,,,,,0
66226b00ad4c164ca6fa646e,123 Millions,Renault,Clio 3,2011,,372000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,0
66226b04ad4c164ca6fa6470,1 Millions,Seat,ATECA,2019,Diesel,79000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b15ad4c164ca6fa6472,198 Millions,Volkswagen,Polo,2015,Essence,279km,Blanc,,,,,,,,,,,,,,,,0
66226b1dad4c164ca6fa6474,1 Millions,Hyundai,Atos,2012,Essence,150000km,Gris,Climatisation,ABS,ESP,Radio CD,Feux du jour,Vitres éléctriques,,,,,,,,,,0
66226b21ad4c164ca6fa6476,405 Millions,Seat,Leon,2018,Diesel,105km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b23ad4c164ca6fa6478,67 Millions,Suzuki,Maruti 800,2009,Essence,47000km,Bleu Gauloise,,,,,,,,,,,,,,,,0
66226b28ad4c164ca6fa647a,123 Millions,Porsche,Macan,2018,Essence,31000km,Noir,,,,,,,,,,,,,,,,0
66226b2ead4c164ca6fa647c,54 Millions,Daewoo,Nubira,1999,GPL,300km,Vert,Direction assisstée,Retroviseurs électriques,Radio CD,Vitres éléctriques,,,,,,,,,,,,0
66226b3aad4c164ca6fa647e,265 Millions,Geely,Gx3 pro,2024,Essence,70km,Gris Souris,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226b3cad4c164ca6fa6480,410 Millions,Volkswagen,Golf 7,2017,Diesel,120000km,Gris Souris,,,,,,,,,,,,,,,,0
66226b40ad4c164ca6fa6482,130 Millions,Ford,Ka,2012,Essence,180000km,Autre,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226b45ad4c164ca6fa6484,65 Millions,Peugeot,307,2002,Diesel,700000km,Blanc,ABS,Direction assisstée,Alarme,Vitres éléctriques,,,,,,,,,,,,0
66226b4aad4c164ca6fa6486,420 Millions,Toyota,Yaris,2023,Essence,4.000km,Blanc,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,0
66226b4fad4c164ca6fa6488,123 Millions,Volkswagen,Golf 7,2014,Diesel,358000km,Blanc,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b56ad4c164ca6fa648a,140 Millions,Chevrolet,Sail 5 portes,2012,Essence,316km,Gris,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,,,,,0
66226b5ead4c164ca6fa648c,1 Millions,Seat,Leon,2012,Diesel,285000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,,0
66226b65ad4c164ca6fa648e,112 Millions,Chevrolet,Spark,2010,Essence,196000km,Gris Argent,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Alarme,Vitres éléctriques,,,,,,,,,0
66226b6cad4c164ca6fa6490,111 Millions,Seat,Leon,2012,Diesel,240000km,Blanc,Climatisation,ABS,ESP,Retroviseurs électriques,Jantes Alliage,Vitres éléctriques,,,,,,,,,,0
66226b72ad4c164ca6fa6492,111 Millions,Hyundai,Atos,2011,Essence,265km,Noir,Climatisation,Phares antibrouillard,Alarme,Jantes Alliage,,,,,,,,,,,,0
66226b74ad4c164ca6fa6494,1 Millions,Fiat,Siena,2005,GPL,1km,Marron,Direction assisstée,Radio CD,,,,,,,,,,,,,,0
66226b78ad4c164ca6fa6496,190 Millions,BMW,Série 5,2009,Diesel,250km,Gris,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b7aad4c164ca6fa6498,1 Millions,Audi,A3,2014,Diesel,215000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,0
66226b7cad4c164ca6fa649a,122 Millions,Renault,Clio 2,2004,Diesel,264km,Bleu Gauloise,Climatisation,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,,,0
66226b7dad4c164ca6fa649c,435 Millions,Skoda,Octavia,2019,Diesel,189200km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b7fad4c164ca6fa649e,1 Millions,Volkswagen,Caddy,2019,Diesel,148000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b85ad4c164ca6fa64a0,3 056 Millions,Renault,Clio 3,2011,Diesel,348000km,Gris Souris,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b86ad4c164ca6fa64a2,76 Millions,Volkswagen,Bora,2001,Diesel,314000km,Gris,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,,,0
66226b88ad4c164ca6fa64a4,190 Millions,Renault,Symbol,2016,Essence,251000km,Gris,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,,0
66226b89ad4c164ca6fa64a6,1 Millions,DFSK,Mini Conteneur,2010,Essence,159648km,Gris Alluminium,,,,,,,,,,,,,,,,0
66226b8fad4c164ca6fa64a8,630 Millions,Volkswagen,Jetta,2021,Essence,13000km,Noir,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,0
66226b91ad4c164ca6fa64aa,1 Millions,Volkswagen,Polo,2022,Essence,57000km,Noir,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,0
66226b95ad4c164ca6fa64ac,300 Millions,Dacia,Sandero,2018,Essence,98000km,Bleu Nuit,Climatisation,ABS,Radar de recul,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,,0
